bait,bait_uniprot,prey_gene,prey_uniprot
PNKP,,MSANTD4,
PNKP,,PNMA5,
PNKP,,PSTPIP1,
PNKP,,RPRM,
PNKP,,SFT2D1,
PNKP,,SNX2,
PNKP,,SP4,
PNKP,,SYNGR1,
PNKP,,SYP,
PNKP,,TARBP2,
PNKP,,TBC1D1,
PNKP,,THAP1,
PNKP,,TMEM239,
PNKP,,TRIM37,
PNKP,,XRCC4,
PNKP,,ZBTB14,
PNKP,,ZNF639,
PNPO,,AGTRAP,
PNPO,,LIME1,
PPFIBP2,,HSF4,
PPIL1,,COL17A1,
PPIL1,,KPRP,
PPIL1,,LHX2,
PPIL1,,N4BP2L2,
PPIL1,,POU6F2,
PPIL1,,PRR35,
PPIL1,,SNW1,
PPIL1,,SPDYE4,
PPIL1,,TCF4,
PPM1F,,KLHL8,
PPM1F,,MEOX1,
PRC1,,CINP,
PRC1,,MAT2A,
PRC1,,PKIA,
PRPSAP1,,CAPN7,
PRPSAP1,,MAGOHB,
PRPSAP1,,PRPS1,
PRPSAP1,,PRPS2,
PRPSAP1,,PRPSAP2,
PRPSAP1,,UBE2I,
PSMB11,,ATG5,
PSMB11,,HGS,
PSMB11,,PITX1,
PSMB11,,PROP1,
PSMB11,,TLX3,
PWWP2B,,ABI2,
PWWP2B,,GOLGA6L9,
PYGL,,PYGB,
PYGL,,PYGM,
RASSF2,,S100Z,
RASSF2,,STK3,
RBM38,,HNRNPH1,
RBM38,,ZC3H10,
RFC3,,ANKRD40,
RFC3,,INCA1,
RFC3,,KHDRBS2,
RFC3,,KHDRBS3,
RFC3,,RFC4,
RNASEH1,,ASPH,
RNASEH1,,EMD,
RNASEH1,,FAM3C,
RNASEH1,,NCS1,
RNASEH1,,NRM,
RNASEH1,,TMEM11,
RNF11,,FANCL,
RNF11,,QARS1,
RNF11,,UBE2D1,
RNF11,,UBE2D2,
RNF11,,UBE2D4,
RNF4,,ACTB,
RNF4,,AKAP17A,
RNF4,,ARID3C,
RNF4,,ARK2N,
RNF4,,ATF2,
RNF4,,BCL2L1,
RNF4,,BTBD1,
RNF4,,BTBD3,
RNF4,,C14orf119,
RNF4,,CAMK2B,
RNF4,,CAMK2D,
RNF4,,CCL2,
RNF4,,CFL2,
RNF4,,CREB1,
RNF4,,DAXX,
RNF4,,DDX39A,
RNF4,,DDX39B,
RNF4,,DES,
RNF4,,EHHADH,
RNF4,,ESRRA,
RNF4,,FADD,
RNF4,,FAM118A,
RNF4,,FAM9A,
RNF4,,FKBP6,
RNF4,,GMCL1,
RNF4,,HGS,
RNF4,,HNRNPC,
RNF4,,HNRNPCL1,
RNF4,,HNRNPCL2,
RNF4,,HNRNPH1,
RNF4,,HNRNPK,
RNF4,,IKZF1,
RNF4,,IMPDH1,
RNF4,,KLHL12,
RNF4,,LCE1B,
RNF4,,LCE1D,
RNF4,,LCE1E,
RNF4,,LCE1F,
RNF4,,LCE2B,
RNF4,,LCE2C,
RNF4,,LCE2D,
RNF4,,LCE3B,
RNF4,,LCE5A,
RNF4,,LXN,
RNF4,,MYD88,
RNF4,,NKX3-1,
RNF4,,NMNAT1,
RNF4,,NTAQ1,
RNF4,,NVL,
RNF4,,PAICS,
RNF4,,PCBP3,
RNF4,,PHC1,
RNF4,,PROP1,
RNF4,,PRR20D,
RNF4,,RHOXF2,
RNF4,,RUNX1T1,
RNF4,,SCML2,
RNF4,,SEPTIN3,
RNF4,,SNAPC5,
RNF4,,SOX5,
RNF4,,SSNA1,
RNF4,,STX1A,
RNF4,,STX2,
RNF4,,STX4,
RNF4,,TFG,
RNF4,,THAP1,
RNF4,,TRAF2,
RNF4,,TRAF3,
RNF4,,TRAF4,
RNF4,,TRAF5,
RNF4,,TRIM38,
RNF4,,TRIM54,
RNF4,,TRIP13,
RNF4,,UBE2I,
RNF4,,UBQLN1,
RNF4,,UBQLN2,
RNF4,,UBTD2,
RNF4,,VENTX,
RNF4,,ZBTB26,
RNF4,,ZBTB34,
RNF4,,ZBTB6,
RNF4,,ZC3H10,
RNF4,,ZCCHC17,
RNF4,,ZFP42,
RNF4,,ZNF275,
RNF4,,ZNF319,
RNF4,,ZNF696,
RNF4,,ZNF792,
RNF5,,ABHD16A,
RNF5,,ARL6IP1,
RNF5,,CYB561A3,
RNF5,,DGAT2L6,
RNF5,,FAM241B,
RNF5,,INSIG2,
RNF5,,LEPROTL1,
RNF5,,MS4A1,
RNF5,,ORMDL1,
RNF5,,ORMDL3,
RNF5,,PLP2,
RNF5,,PLPP6,
RNF5,,PRAF2,
RNF5,,RABAC1,
RNF5,,RHBDD1,
RNF5,,RUSF1,
RNF5,,SCD,
RNF5,,SLC1A1,
RNF5,,SLC35E3,
RNF5,,SLC38A7,
RNF5,,TMEM120B,
RNF5,,UBE2D1,
RNF5,,UBE2D2,
RNF5,,UBE2D3,
RNF5,,UBE2D4,
RNF5,,UBE2E3,
RNF5,,UBE2K,
RNF5,,UBTD1,
RNF5,,YIPF1,
RNF5,,YIPF2,
RNF5,,YIPF4,
RNF5,,YOD1,
RNF5,,ZDHHC24,
RWDD2A,,ARHGEF6,
RWDD2A,,MCMBP,
RWDD2A,,PSMB1,
S100A1,,BEX3,
S100A1,,S100A2,
S100A1,,S100A3,
S100A1,,S100A4,
S100A1,,S100B,
S100A1,,S100P,
S100A1,,S100Z,
SAMD11,,BPIFA1,
SAMD11,,CCHCR1,
SAMD11,,CT55,
SAMD11,,ECM1,
SAMD11,,JMJD7,
SAMD11,,KRT31,
SAMD11,,KRT34,
SAMD11,,KRTAP5-7,
SAMD11,,NFKBID,
SAMD11,,PLAGL2,
SAMD11,,PLEKHF2,
SAMD11,,PRR20D,
SAMD11,,REL,
SAMD11,,RTL8C,
SAMD11,,TRAF1,
SAMD11,,TRAF2,
SAMD11,,TRIB3,
SAMD11,,TSC1,
SAMD11,,ZMYND12,
SAR1B,,CIDEB,
SAR1B,,TMEM14B,
SARG,,HOMER1,
SARG,,HOMER3,
SAXO1,,ACTMAP,
SAXO1,,AKAP8L,
SAXO1,,ARMC7,
SAXO1,,BAG4,
SAXO1,,BEGAIN,
SAXO1,,CARD9,
SAXO1,,CDKN2D,
SAXO1,,CFAP206,
SAXO1,,CPNE7,
SAXO1,,CYSRT1,
SAXO1,,FBXO17,
SAXO1,,FHL3,
SAXO1,,FHL5,
SAXO1,,HEXIM2,
SAXO1,,HOMER3,
SAXO1,,HSF2BP,
SAXO1,,IQUB,
SAXO1,,KLHL40,
SAXO1,,LMO2,
SAXO1,,MAPK9,
SAXO1,,NEK6,
SAXO1,,NUDT22,
SAXO1,,OIP5,
SAXO1,,PFDN5,
SAXO1,,PLEKHG4,
SAXO1,,PM20D2,
SAXO1,,STK16,
SAXO1,,TNK1,
SAXO1,,TRIB3,
SAXO1,,WWOX,
SAXO1,,ZMYND12,
SAXO1,,ZMYND19,
SCHIP1,,PRPF18,
SCHIP1,,SCOC,
SCHIP1,,SMARCD1,
SEPTIN2,,ATP6V0D2,
SEPTIN2,,BAZ2B,
SEPTIN2,,SEPTIN5,
SEPTIN2,,TBC1D21,
SEPTIN2,,UBL5,
SHC3,,ANKRD10,
SHC3,,ASPG,
SHC3,,BMF,
SHC3,,CCNC,
SHC3,,CDCA4,
SHC3,,CEACAM6,
SHC3,,COPS6,
SHC3,,CT55,
SHC3,,DOK3,
SHC3,,FTO,
SHC3,,GOLGA6L9,
SHC3,,KRT31,
SHC3,,KRT33B,
SHC3,,KRT34,
SHC3,,KRT35,
SHC3,,KRT39,
SHC3,,KRT40,
SHC3,,KRT86,
SHC3,,PMF1,
SHC3,,PPP1R16B,
SHC3,,PRKAR1B,
SHC3,,PSMD8,
SHC3,,REL,
SHC3,,SMYD3,
SHC3,,STX11,
SHC3,,TRAF1,
SHC3,,TRAF2,
SHC3,,TRIM35,
SHC3,,TRIM54,
SHC3,,TSC1,
SHC3,,UBAP2,
SHC3,,USHBP1,
SHC3,,WWOX,
SHC3,,YPEL5,
SHC3,,ZMYND12,
SHF,,CHN2,
SHLD1,,QARS1,
SMAD5,,POU6F2,
SMAD5,,WBP2,
SMCP,,ALPP,
SMCP,,C14orf119,
SMCP,,CGB5,
SMCP,,CTAG2,
SMCP,,CYSRT1,
SMCP,,DYNLL1,
SMCP,,DYNLL2,
SMCP,,GRN,
SMCP,,GUCD1,
SMCP,,IGFBP6,
SMCP,,KRT31,
SMCP,,KRT34,
SMCP,,KRTAP1-1,
SMCP,,KRTAP1-3,
SMCP,,KRTAP1-5,
SMCP,,KRTAP10-11,
SMCP,,KRTAP10-7,
SMCP,,KRTAP10-8,
SMCP,,KRTAP10-9,
SMCP,,KRTAP12-1,
SMCP,,KRTAP12-4,
SMCP,,KRTAP4-1,
SMCP,,KRTAP4-11,
SMCP,,KRTAP4-12,
SMCP,,KRTAP4-4,
SMCP,,KRTAP4-5,
SMCP,,KRTAP5-11,
SMCP,,KRTAP5-2,
SMCP,,KRTAP5-3,
SMCP,,KRTAP5-4,
SMCP,,KRTAP5-6,
SMCP,,KRTAP5-9,
SMCP,,KRTAP6-3,
SMCP,,KRTAP9-2,
SMCP,,KRTAP9-3,
SMCP,,KRTAP9-8,
SMCP,,LCE1A,
SMCP,,LCE1B,
SMCP,,LCE1D,
SMCP,,LCE1E,
SMCP,,LCE1F,
SMCP,,LCE2C,
SMCP,,LCE2D,
SMCP,,LCE3A,
SMCP,,LCE3B,
SMCP,,LCE4A,
SMCP,,LCE5A,
SMCP,,MACO1,
SMCP,,MT1B,
SMCP,,MT1M,
SMCP,,NOTCH2NLC,
SMCP,,PCSK5,
SMCP,,PLEKHG4,
SMCP,,PLSCR3,
SMCP,,PPP1R27,
SMCP,,PRDX5,
SMCP,,SLC39A7,
SMCP,,SPRY1,
SMCP,,TRIM42,
SMCP,,UBL5,
SMCP,,VASN,
SMG9,,AGTRAP,
SMG9,,AK8,
SMG9,,ARFIP2,
SMG9,,CCDC57,
SMG9,,CEP76,
SMG9,,CMTM4,
SMG9,,CTAG1A,
SMG9,,DGAT2L6,
SMG9,,FNTB,
SMG9,,GOLGA2,
SMG9,,GSG1,
SMG9,,HSF2BP,
SMG9,,INCA1,
SMG9,,KRT31,
SMG9,,KRT34,
SMG9,,KRTAP10-8,
SMG9,,MTUS2,
SMG9,,NFKBID,
SMG9,,PFDN5,
SMG9,,PHF1,
SMG9,,PLEKHG4,
SMG9,,PNMA3,
SMG9,,PPP2R3C,
SMG9,,PRKAR1B,
SMG9,,RASSF10,
SMG9,,REL,
SMG9,,SLC17A9,
SMG9,,SLC50A1,
SMG9,,SYP,
SMG9,,TCF4,
SMG9,,TRAF2,
SMG9,,TRIM23,
SMG9,,TRIP6,
SMG9,,TSC1,
SMG9,,TTC19,
SMG9,,ZMYND12,
SMG9,,ZNF655,
SRGAP3,,ENKD1,
SRGAP3,,FANCL,
SRRM1,,SRRM4,
STK40,,SLIRP,
SUB1,,SDCBP,
SUMO1,,ARK2N,
SUMO1,,ATF2,
SUMO1,,BTBD3,
SUMO1,,HNRNPC,
SUMO1,,PIAS2,
SUMO1,,PROP1,
SUMO1,,RAD54L2,
SUMO1,,SENP1,
SUMO1,,SP100,
SUMO1,,TRAF2,
SUMO1,,TRAF5,
SUMO1,,UBA2,
SUMO1,,UBE2I,
SUMO1,,ZBTB2,
SUMO1,,ZBTB26,
SUMO1,,ZCCHC7,
SUMO1,,ZFP42,
SYNGAP1,,EFHC1,
SYNGAP1,,GUCD1,
SYNGAP1,,HSF2BP,
SYNGAP1,,MID2,
SYNGAP1,,MKRN3,
SYNGAP1,,NCK2,
SYNGAP1,,NTAQ1,
SYNGAP1,,SPAG8,
SYNGAP1,,SUOX,
SYNGAP1,,TLX3,
SYNGAP1,,TSSK3,
SYNGAP1,,VENTX,
SYNGR3,,ACSF2,
SYNGR3,,ARFIP1,
SYNGR3,,EHHADH,
SYNGR3,,GAD2,
SYNGR3,,HSBP1L1,
SYNGR3,,MIDN,
SYNGR3,,MPP1,
SYNGR3,,NDRG4,
SYNGR3,,PLIN3,
SYNGR3,,SH3GLB1,
SYNGR3,,SPG21,
SYNGR3,,TTPA,
SYT16,,AGTRAP,
SYT16,,APOC1,
SYT16,,APOC4,
SYT16,,C10orf67,
SYT16,,CMTM5,
SYT16,,CYSTM1,
SYT16,,DERL3,
SYT16,,FGF14,
SYT16,,GSG1,
SYT16,,HIGD1C,
SYT16,,LDAF1,
SYT16,,MPC2,
SYT16,,MTFR1,
SYT16,,PLEKHF2,
SYT16,,RABAC1,
SYT16,,REEP6,
SYT16,,RER1,
SYT16,,RHBDD2,
SYT16,,RPRM,
SYT16,,SDR16C5,
SYT16,,SFT2D1,
SYT16,,TMEM239,
SYT16,,TVP23B,
TAPBPL,,CYSRT1,
TAPBPL,,KRT31,
TAPBPL,,KRT34,
TAPBPL,,KRT35,
TAPBPL,,KRTAP10-8,
TAPBPL,,NOTCH2NLC,
TAPBPL,,PM20D2,
TAPBPL,,TCF4,
TAPBPL,,TEPSIN,
TAT,,UBE3A,
TBCCD1,,LURAP1L,
TEKTL1,,MAGEA11,
TEKTL1,,MESD,
TFAP2A,,GSTO2,
TFAP2A,,INCA1,
TFCP2,,ACAA1,
TFCP2,,DNAJC27,
TFCP2,,HAPLN2,
TFCP2,,NHSL2,
TFCP2,,YJU2,
THAP10,,DYNLL1,
THAP10,,NME7,
THAP10,,PLEKHF2,
THAP10,,PSME3,
THOC7,,CCDC146,
THOC7,,MNS1,
THOC7,,NDC80,
THOC7,,SMARCD1,
THSD7A,,AQP6,
THSD7A,,ARL13B,
THSD7A,,CD33,
THSD7A,,COMT,
THSD7A,,ELOVL5,
THSD7A,,GOLM1,
THSD7A,,HSD17B13,
THSD7A,,LHFPL1,
THSD7A,,LYVE1,
THSD7A,,SCN3B,
THSD7A,,TMUB2,
THSD7A,,VMA21,
TMEM106A,,ENTPD3,
TMEM106A,,ERG28,
TMEM106A,,GJB2,
TMEM106A,,GOSR2,
TMEM106A,,IGFBP5,
TMEM106A,,TMEM106C,
TMEM106A,,TMEM107,
TMEM106A,,TMEM128,
TMEM106A,,TMEM86B,
TMEM106A,,TNMD,
TMEM106A,,TSPAN4,
TMEM143,,ABHD16A,
TMEM143,,AQP6,
TMEM143,,DGAT2L6,
TMEM143,,DHRSX,
TMEM143,,LIME1,
TMEM143,,LSMEM2,
TMEM143,,NAT8,
TMEM143,,ORMDL1,
TMEM143,,REEP6,
TMEM143,,SFT2D2,
TMEM143,,SLC10A6,
TMEM143,,TMEM120B,
TMEM143,,YIPF2,
TMEM187,,ARL13B,
TMEM187,,CD79A,
TMEM187,,CGRRF1,
TMEM187,,CISD2,
TMEM187,,COMT,
TMEM187,,FAM210B,
TMEM187,,GORAB,
TMEM187,,LEUTX,
TMEM187,,MUC1,
TMEM187,,PGRMC2,
TMEM187,,SAR1A,
TMEM187,,SPAG4,
TMEM187,,TAS2R5,
TMEM187,,TMEM14B,
TMEM234,,AQP6,
TMEM234,,BRICD5,
TMEM234,,CXCL9,
TMEM234,,FAM241B,
TMEM234,,SLC10A1,
TMEM234,,SLC10A6,
TMEM234,,SLC34A3,
TMEM234,,SLC35E3,
TMEM234,,SMAGP,
TMEM234,,TMEM107,
TMEM234,,TMEM203,
TMEM234,,TMEM218,
TMEM234,,UNC50,
TMEM234,,VTI1B,
TMEM242,,AQP6,
TMEM242,,ATP6V0B,
TMEM242,,BCL2L13,
TMEM242,,CNR2,
TMEM242,,CYB561,
TMEM242,,EBP,
TMEM242,,ELOVL4,
TMEM242,,GGT7,
TMEM242,,GHITM,
TMEM242,,GJA8,
TMEM242,,GOLT1A,
TMEM242,,GPR42,
TMEM242,,GRINA,
TMEM242,,HSD17B11,
TMEM242,,IL10RA,
TMEM242,,JAGN1,
TMEM242,,MFSD2A,
TMEM242,,MFSD6,
TMEM242,,MSMO1,
TMEM242,,MTIF3,
TMEM242,,NDUFA3,
TMEM242,,PLP1,
TMEM242,,SGPL1,
TMEM242,,SLC10A1,
TMEM242,,SLC10A6,
TMEM242,,SLC19A3,
TMEM242,,SLC30A3,
TMEM242,,SYNJ2BP,
TMEM242,,TMBIM1,
TMEM242,,TMEM179B,
TMEM242,,TMEM51,
TMEM80,,ADGRE2,
TMEM80,,AIG1,
TMEM80,,AQP1,
TMEM80,,ARL6IP6,
TMEM80,,BET1,
TMEM80,,BIK,
TMEM80,,C11orf24,
TMEM80,,C5orf46,
TMEM80,,CCDC167,
TMEM80,,CD63,
TMEM80,,CLDN11,
TMEM80,,CLDN19,
TMEM80,,CLDN8,
TMEM80,,CLDND2,
TMEM80,,CLEC2D,
TMEM80,,CMTM5,
TMEM80,,CNIH3,
TMEM80,,COL4A5,
TMEM80,,CXCR2,
TMEM80,,CYBC1,
TMEM80,,DOLK,
TMEM80,,EMD,
TMEM80,,ERMP1,
TMEM80,,FAM20B,
TMEM80,,FAM3C,
TMEM80,,FKBP8,
TMEM80,,FXYD3,
TMEM80,,GPR37L1,
TMEM80,,IER3IP1,
TMEM80,,LAT,
TMEM80,,LSMEM1,
TMEM80,,MALL,
TMEM80,,MRAP2,
TMEM80,,NKG7,
TMEM80,,NRAC,
TMEM80,,PMP22,
TMEM80,,PRB1,
TMEM80,,PTPN9,
TMEM80,,PTPRN,
TMEM80,,RPRM,
TMEM80,,SERP2,
TMEM80,,SLC30A8,
TMEM80,,SLC66A2,
TMEM80,,SMAGP,
TMEM80,,SMCO4,
TMEM80,,STATH,
TMEM80,,STX7,
TMEM80,,SYNGR1,
TMEM80,,TLCD1,
TMEM80,,TMEM100,
TMEM80,,TMEM107,
TMEM80,,TMEM109,
TMEM80,,TMEM120B,
TMEM80,,TMEM128,
TMEM80,,TMEM14A,
TMEM80,,TMEM243,
TMEM80,,TMEM65,
TMEM80,,TNFRSF10C,
TMEM80,,TSPAN1,
TMEM80,,TSPO2,
TMEM80,,TTMP,
TMEM80,,TUSC5,
TMEM80,,TVP23B,
TMEM80,,VKORC1L1,
TMEM98,,ATP1B3,
TMEM98,,GJB1,
TMEM98,,GOLM1,
TMEM98,,MUC1,
TMEM98,,STOM,
TMEM98,,SUSD3,
TRDN,,KCNE4,
TRDN,,PPIB,
TRDN,,PTPRN,
TRIM27,,ACSF3,
TRIM27,,AP1M1,
TRIM27,,ARHGEF3,
TRIM27,,ARHGEF5,
TRIM27,,ARID5A,
TRIM27,,ARMC7,
TRIM27,,ATOSB,
TRIM27,,BABAM1,
TRIM27,,BAG3,
TRIM27,,BAG5,
TRIM27,,BMP7,
TRIM27,,BYSL,
TRIM27,,CAPN7,
TRIM27,,CARD10,
TRIM27,,CATSPER1,
TRIM27,,CCDC102B,
TRIM27,,CCDC185,
TRIM27,,CDC20B,
TRIM27,,CDC7,
TRIM27,,CDKL3,
TRIM27,,CFAP206,
TRIM27,,CIMIP4,
TRIM27,,CNNM3,
TRIM27,,COX5B,
TRIM27,,CPNE2,
TRIM27,,CPNE7,
TRIM27,,CREB5,
TRIM27,,CWF19L2,
TRIM27,,DBF4B,
TRIM27,,DDX6,
TRIM27,,DMRT3,
TRIM27,,DTNB,
TRIM27,,EHHADH,
TRIM27,,EIF3D,
TRIM27,,EIF4A3,
TRIM27,,ENKD1,
TRIM27,,ERCC3,
TRIM27,,FAM161A,
TRIM27,,FAM90A1,
TRIM27,,FASTKD5,
TRIM27,,FBXW5,
TRIM27,,GADD45GIP1,
TRIM27,,GAS2L2,
TRIM27,,GEM,
TRIM27,,GNE,
TRIM27,,GNPDA2,
TRIM27,,GPANK1,
TRIM27,,GPKOW,
TRIM27,,GRB14,
TRIM27,,GSE1,
TRIM27,,HAPLN2,
TRIM27,,HCK,
TRIM27,,HGS,
TRIM27,,HIP1R,
TRIM27,,HOXB5,
TRIM27,,HOXB9,
TRIM27,,HOXC8,
TRIM27,,IGFN1,
TRIM27,,IL16,
TRIM27,,ILF2,
TRIM27,,INO80B,
TRIM27,,IP6K3,
TRIM27,,KAT14,
TRIM27,,KCTD9,
TRIM27,,KRT3,
TRIM27,,KRT75,
TRIM27,,KRT76,
TRIM27,,LAGE3,
TRIM27,,LGALS14,
TRIM27,,LMNB2,
TRIM27,,LMO4,
TRIM27,,LNX1,
TRIM27,,LONRF1,
TRIM27,,MAGOHB,
TRIM27,,MGC50722,
TRIM27,,MSRB1,
TRIM27,,MYO15B,
TRIM27,,NCK2,
TRIM27,,NCOA1,
TRIM27,,NDEL1,
TRIM27,,NEIL2,
TRIM27,,NEK6,
TRIM27,,NIF3L1,
TRIM27,,NR1D2,
TRIM27,,NTAQ1,
TRIM27,,NUDT21,
TRIM27,,OAS1,
TRIM27,,P2RX7,
TRIM27,,PIBF1,
TRIM27,,PIN1,
TRIM27,,PKN1,
TRIM27,,POLE2,
TRIM27,,POLR3C,
TRIM27,,POM121,
TRIM27,,PPP1R18,
TRIM27,,PRPF18,
TRIM27,,PRR35,
TRIM27,,PSMA1,
TRIM27,,PSMB1,
TRIM27,,PSMB3,
TRIM27,,PUS7L,
TRIM27,,QARS1,
TRIM27,,RAB29,
TRIM27,,RIN1,
TRIM27,,RSPH14,
TRIM27,,SCNM1,
TRIM27,,SMARCD1,
TRIM27,,SNRPA,
TRIM27,,SNRPB2,
TRIM27,,SPATC1L,
TRIM27,,STAMBPL1,
TRIM27,,SYT17,
TRIM27,,SYT6,
TRIM27,,TACO1,
TRIM27,,TCEA2,
TRIM27,,TCEANC,
TRIM27,,TEAD4,
TRIM27,,THOC1,
TRIM27,,TNS4,
TRIM27,,TRAF4,
TRIM27,,TRIM50,
TRIM27,,UBASH3A,
TRIM27,,UBE2K,
TRIM27,,USP2,
TRIM27,,UTP14C,
TRIM27,,VEZF1,
TRIM27,,VPS25,
TRIM27,,VPS9D1,
TRIM27,,XPA,
TRIM27,,ZFHX3,
TRIM27,,ZNF414,
TRIM27,,ZNF417,
TRIM27,,ZNF580,
TRIM27,,ZNF581,
TRIM27,,ZNF587,
TRIM59,,ANKRD33,
TRIM59,,BLZF1,
TRIM59,,CLDN4,
TRIM59,,EIF2B1,
TRIM59,,KRTAP13-3,
TRIM59,,MEI4,
TRIM59,,MRPL12,
TRIM59,,NECAB2,
TRIM59,,NRM,
TRIM59,,PLLP,
TRIM59,,RASSF3,
TRIM59,,SEC22A,
TRIM59,,SNAP47,
TRIM59,,UBE2J2,
TRIM59,,UBE2W,
TRIM59,,VTI1B,
TRIM59,,ZDHHC21,
TSG101,,AJUBA,
TSG101,,BAG4,
TSG101,,BRPF3,
TSG101,,CAGE1,
TSG101,,CBY1,
TSG101,,CCDC88B,
TSG101,,CCHCR1,
TSG101,,CEP55,
TSG101,,CEP63,
TSG101,,FAM110A,
TSG101,,GOLM1,
TSG101,,HAUS1,
TSG101,,HSH2D,
TSG101,,INCA1,
TSG101,,KIAA1328,
TSG101,,KRT16,
TSG101,,KRT18,
TSG101,,KRT31,
TSG101,,KRT34,
TSG101,,KRT35,
TSG101,,KRT75,
TSG101,,LCN2,
TSG101,,LENG8,
TSG101,,LNX1,
TSG101,,LRSAM1,
TSG101,,MZB1,
TSG101,,PDLIM7,
TSG101,,PKNOX2,
TSG101,,PPP1R13B,
TSG101,,SCARA5,
TSG101,,SNAPIN,
TSG101,,SYCE1,
TSG101,,TAX1BP1,
TSG101,,TFIP11,
TSG101,,TRIM54,
TSG101,,TRIML2,
TSG101,,VPS37A,
TSG101,,VPS37B,
TSG101,,VPS37C,
TSG101,,ZWINT,
TSPAN18,,CD151,
TSPAN18,,CXCL9,
TSPAN18,,GIMAP5,
TSPAN18,,GRM2,
TSPAN18,,IL1RL1,
TSPAN18,,OLFM4,
TSPAN18,,TMCO5A,
TSPAN18,,TMEM120A,
TSPAN18,,TMEM218,
UBE2E2,,ARRDC3,
UBE2E2,,CHFR,
UBE2E2,,CUEDC1,
UBE2E2,,MID1,
UBE2E2,,MID2,
UBE2E2,,OTUB1,
UBE2E2,,PGPEP1,
UBE2E2,,RNF115,
UBE2E2,,RNF185,
UBE2E2,,RNF2,
UBE2E2,,TRIM3,
UBE2E2,,TRIM39,
UBE2E2,,TRIM50,
UBE2E2,,WWP2,
UBE2R2,,GSC2,
UBE2R2,,MEOX1,
UBE2R2,,SDCBP,
UBXN4,,GNGT1,
UBXN4,,UBQLN1,
UPK1B,,BEST2,
UPK1B,,CD53,
UPK1B,,CD69,
UPK1B,,CERS4,
UPK1B,,CLDN7,
UPK1B,,DAGLA,
UPK1B,,EDAR,
UPK1B,,FAM209A,
UPK1B,,FFAR2,
UPK1B,,FKBP7,
UPK1B,,FNDC9,
UPK1B,,GJA8,
UPK1B,,GJB1,
UPK1B,,GPR161,
UPK1B,,GPR37L1,
UPK1B,,GPX8,
UPK1B,,ISLR2,
UPK1B,,ITGB2,
UPK1B,,KASH5,
UPK1B,,KCNJ6,
UPK1B,,KIR2DL3,
UPK1B,,KLRC1,
UPK1B,,MFF,
UPK1B,,MS4A4A,
UPK1B,,NEMP1,
UPK1B,,PDZK1IP1,
UPK1B,,PIK3IP1,
UPK1B,,PLPP4,
UPK1B,,RHCG,
UPK1B,,SAR1A,
UPK1B,,SDHAF4,
UPK1B,,SHISA4,
UPK1B,,SIT1,
UPK1B,,SLC10A2,
UPK1B,,SLC35C2,
UPK1B,,SLC39A2,
UPK1B,,SPINT1,
UPK1B,,SSMEM1,
UPK1B,,STX1A,
UPK1B,,SYT9,
UPK1B,,TMEM139,
UPK1B,,TMEM237,
UPK1B,,TMEM262,
UPK1B,,TMEM45B,
UPK1B,,TMEM54,
UPK1B,,TMEM91,
UPK1B,,TMUB2,
UPK1B,,VSIG1,
UQCRB,,ACAP1,
UQCRB,,HPCA,
UQCRB,,MAGEA4,
UQCRB,,MAGEB4,
UQCRB,,ZSWIM7,
USP54,,ANKRD11,
USP54,,ANKS1A,
USP54,,ARMC7,
USP54,,ATXN1,
USP54,,ATXN1L,
USP54,,BHLHE40,
USP54,,CARD10,
USP54,,CCDC13,
USP54,,CCDC24,
USP54,,CCNK,
USP54,,CDC23,
USP54,,CSTF2,
USP54,,CYSRT1,
USP54,,DMRT3,
USP54,,DOK6,
USP54,,DTX2,
USP54,,EPM2AIP1,
USP54,,FAM124B,
USP54,,FBXO17,
USP54,,FNDC3B,
USP54,,FOXI1,
USP54,,GCM2,
USP54,,HGS,
USP54,,HNF1B,
USP54,,HNRNPF,
USP54,,HOXC8,
USP54,,IGFN1,
USP54,,INSC,
USP54,,KCTD9,
USP54,,LMO3,
USP54,,LNX1,
USP54,,MED25,
USP54,,MID2,
USP54,,NUDT22,
USP54,,OIP5,
USP54,,OTX1,
USP54,,PCSK5,
USP54,,PHF1,
USP54,,PLA2G6,
USP54,,PLEKHN1,
USP54,,PRDM6,
USP54,,PRKAB2,
USP54,,PRR35,
USP54,,QRICH1,
USP54,,RACK1,
USP54,,RAMAC,
USP54,,RBPMS2,
USP54,,RHOBTB3,
USP54,,RNF208,
USP54,,SEC24A,
USP54,,SHARPIN,
USP54,,SMARCD1,
USP54,,SMYD1,
USP54,,SNRPB,
USP54,,SS18L1,
USP54,,STK16,
USP54,,TBX6,
USP54,,TCEA2,
USP54,,TEKT5,
USP54,,TENT5B,
USP54,,TFAP2D,
USP54,,TLE5,
USP54,,TNS2,
USP54,,TOLLIP,
USP54,,TSEN15,
USP54,,TSSK3,
USP54,,TTC19,
USP54,,USP2,
USP54,,VENTX,
USP54,,ZCCHC14,
USP54,,ZNF148,
USP54,,ZNF76,
VIRMA,,HBM,
VPS26B,,NPLOC4,
VPS26B,,VPS35,
VTA1,,CCNC,
VTA1,,CHMP1A,
VTA1,,CHMP1B,
VTA1,,TEAD4,
VTA1,,ZBTB16,
WDR5,,ANAPC2,
WDR5,,BBC3,
WDR5,,FAM199X,
WDR5,,HSF2,
WDR5,,MARF1,
WDR5,,MBIP,
WDR5,,MDM4,
WDR5,,MEOX2,
