bait,bait_uniprot,prey_gene,prey_uniprot
SLC25A43,,C10orf47,
SLC25A43,,HSPD1,
SLC25A43,,NDEL1,
SLC25A43,,TFAP4,
SLITRK6,,CNPY3,
SLITRK6,,PCDHGA9,
SLITRK6,,PHLDB3,
SLITRK6,,PLEKHH3,
SLITRK6,,SAV1,
SLITRK6,,STK3,
SLITRK6,,STK4,
SMAD3,,LACRT,
SMAD3,,LEMD3,
SMAD3,,SMAD2,
SMAD3,,SMAD9,
SMAD3,,ZFYVE9,
SNAPC4,,BCOR,
SNAPC4,,BCORL1,
SNAPC4,,C14orf80,
SNAPC4,,CAMK2G,
SNAPC4,,CASC5,
SNAPC4,,CDC23,
SNAPC4,,CEP164,
SNAPC4,,CLTCL1,
SNAPC4,,CTR9,
SNAPC4,,DYNC2H1,
SNAPC4,,FAM54A,
SNAPC4,,IFT172,
SNAPC4,,IFT52,
SNAPC4,,IQCB1,
SNAPC4,,JMJD4,
SNAPC4,,KDM5B,
SNAPC4,,KDM5C,
SNAPC4,,KIAA0232,
SNAPC4,,KIAA0586,
SNAPC4,,METTL3,
SNAPC4,,N4BP2,
SNAPC4,,N4BP2L2,
SNAPC4,,NBR1,
SNAPC4,,OFD1,
SNAPC4,,PHF8,
SNAPC4,,PHLDB3,
SNAPC4,,PIK3C2A,
SNAPC4,,PLEKHG4,
SNAPC4,,POLE,
SNAPC4,,RNF40,
SNAPC4,,SAMD11,
SNAPC4,,SMG7,
SNAPC4,,SNAPC2,
SNAPC4,,SNAPC3,
SNAPC4,,SNAPC5,
SNAPC4,,TRIM37,
SNAPC4,,TTC38,
SNAPC4,,USPL1,
SNAPC4,,WDR19,
SOD1,,CCS,
SOD1,,CENPV,
SOD1,,MAVS,
SOD1,,PHKA1,
SOD1,,STXBP1,
SOD1,,STXBP2,
SOLH,,UBB,
SPATA6,,C2orf44,
SPATA6,,DDB2,
SPATA6,,IP6K1,
SPATA6,,SNX17,
SPATA6,,WDR83,
ST8SIA4,,ACTA2,
ST8SIA4,,ADAM17,
ST8SIA4,,ADAMTS2,
ST8SIA4,,B4GALNT1,
ST8SIA4,,BACE2,
ST8SIA4,,CACHD1,
ST8SIA4,,CELSR2,
ST8SIA4,,CLSTN3,
ST8SIA4,,CNTNAP3,
ST8SIA4,,DNASE1L1,
ST8SIA4,,EPHB4,
ST8SIA4,,FAM69A,
ST8SIA4,,FAT1,
ST8SIA4,,FRAS1,
ST8SIA4,,FREM2,
ST8SIA4,,GALNTL4,
ST8SIA4,,GPR98,
ST8SIA4,,HLA-C,
ST8SIA4,,ITGA4,
ST8SIA4,,ITGA7,
ST8SIA4,,ITGAV,
ST8SIA4,,ITGB5,
ST8SIA4,,KIAA0319L,
ST8SIA4,,KIAA1467,
ST8SIA4,,LNPEP,
ST8SIA4,,LRIG1,
ST8SIA4,,LRP5,
ST8SIA4,,MR1,
ST8SIA4,,MRC2,
ST8SIA4,,NLGN2,
ST8SIA4,,NOMO1,
ST8SIA4,,NR2F2,
ST8SIA4,,NRP2,
ST8SIA4,,OAF,
ST8SIA4,,PLXNA1,
ST8SIA4,,PLXNA2,
ST8SIA4,,PLXNA3,
ST8SIA4,,PLXNB2,
ST8SIA4,,PON2,
ST8SIA4,,PRKD2,
ST8SIA4,,PTPRK,
ST8SIA4,,PTPRU,
ST8SIA4,,RNASEL,
ST8SIA4,,RUFY1,
ST8SIA4,,SEMA4D,
ST8SIA4,,STK39,
ST8SIA4,,SUSD1,
ST8SIA4,,TCTN2,
ST8SIA4,,TGFBR3,
ST8SIA4,,TMEM132A,
ST8SIA4,,TUBA4A,
ST8SIA4,,TUBB3,
TADA3,,ATF7IP,
TADA3,,CSRP2BP,
TADA3,,HAUS1,
TADA3,,HAUS4,
TADA3,,KAT2A,
TADA3,,KAT2B,
TADA3,,KPNA1,
TADA3,,SPATA20,
TADA3,,SUPT3H,
TADA3,,SUPT7L,
TADA3,,TADA1,
TADA3,,TADA2A,
TADA3,,TAF5L,
TADA3,,TAF6L,
TADA3,,TAF9B,
TADA3,,TRRAP,
TADA3,,YEATS2,
TADA3,,ZZZ3,
TBCA,,MICAL1,
TBCA,,PLS1,
TCF25,,DCAF5,
TCF25,,GPRASP2,
TCF25,,SHPK,
TCF25,,USP7,
TCN2,,DNAJC3,
TCN2,,HSPA5,
TH1L,,COBRA1,
TH1L,,IGHMBP2,
TH1L,,MUL1,
TH1L,,N4BP2L2,
TH1L,,SPTLC2,
TH1L,,TMBIM6,
THAP1,,GAPDHS,
THAP8,,C9orf16,
THAP8,,CORO1B,
THAP8,,EML3,
THAP8,,KIAA1712,
THAP8,,MIPOL1,
THAP8,,MRS2,
THAP8,,NINL,
THAP8,,PRMT7,
THAP8,,PSMG3,
THAP8,,SNAP29,
THAP8,,VPS52,
TIMP4,,COL14A1,
TMED5,,FN1,
TMED5,,GOLGB1,
TMED5,,PPP1R13B,
TMED5,,PRKRIR,
TMED5,,PTP4A1,
TMED5,,TMED4,
TMED5,,ZNF622,
TMEM31,,ADRM1,
TMEM31,,ANKRD13D,
TMEM31,,ARFIP2,
TMEM31,,ATP5G3,
TMEM31,,ATXN3,
TMEM31,,CCDC51,
TMEM31,,CCDC92,
TMEM31,,FAM63A,
TMEM31,,NBR1,
TMEM31,,NPLOC4,
TMEM31,,PCNXL3,
TMEM31,,PPM1A,
TMEM31,,PSMC1,
TMEM31,,PSMC2,
TMEM31,,PSMC3,
TMEM31,,PSMC4,
TMEM31,,PSMC5,
TMEM31,,PSMC6,
TMEM31,,PSMD1,
TMEM31,,PSMD10,
TMEM31,,PSMD11,
TMEM31,,PSMD12,
TMEM31,,PSMD13,
TMEM31,,PSMD14,
TMEM31,,PSMD3,
TMEM31,,PSMD4,
TMEM31,,PSMD6,
TMEM31,,PSMD7,
TMEM31,,RABEP1,
TMEM31,,RABGEF1,
TMEM31,,RAP1A,
TMEM31,,REEP4,
TMEM31,,RHBDD1,
TMEM31,,RHBDD3,
TMEM31,,RTN2,
TMEM31,,TAX1BP1,
TMEM31,,UBB,
TMEM31,,UBE3A,
TMEM31,,UBQLN1,
TMEM31,,UBQLN2,
TMEM31,,UBQLN4,
TMEM31,,UBXN7,
TMEM31,,UCHL5,
TMEM31,,UFD1L,
TMEM31,,USP36,
TMEM31,,USP5,
TMEM31,,VPS13A,
TMEM31,,VPS13C,
TMEM31,,VPS13D,
TMEM31,,ZRANB1,
TMEM5,,ATP1A3,
TMEM5,,ATP2B2,
TMEM5,,ATP2B4,
TMEM5,,CANX,
TMEM5,,CHPT1,
TMEM5,,CLTCL1,
TMEM5,,FKTN,
TMEM5,,POMGNT1,
TMEM5,,RMND1,
TMEM5,,SEL1L,
TMEM5,,SLC7A3,
TNFAIP1,,BAG3,
TNFAIP1,,HSPA1L,
TNFAIP1,,KCTD10,
TOX2,,AKT3,
TOX2,,GINS4,
TOX2,,PRKAR2B,
TOX2,,TOX,
TOX2,,TOX4,
TPI1P2,,TPI1,
TTC29,,CDK18,
TTC29,,FBXW8,
TTC29,,OBSL1,
TTC29,,SUPT6H,
TTC29,,ZBTB9,
TTLL3,,CCT2,
TTLL3,,CCT3,
TTLL3,,CCT4,
TTLL3,,CCT6A,
TTLL3,,CCT7,
TTLL3,,SUFU,
TTLL3,,TCP1,
TXNDC8,,ANKRD13A,
TXNDC8,,PCBP4,
TXNDC8,,POTEKP,
TXNDC8,,S100P,
TYSND1,,ANKRD40,
TYSND1,,HSPA8,
TYSND1,,STUB1,
UBL7,,DCX,
UBL7,,HDAC6,
UBL7,,RAD23B,
UBL7,,UBB,
UBL7,,UBE4B,
UBL7,,VCP,
VSIG4,,AP3S1,
VSIG4,,ATP2B2,
VSIG4,,C3orf17,
VSIG4,,FAM115C,
VSIG4,,FAM116A,
VSIG4,,FAM18B2,
VSIG4,,GK,
VSIG4,,INTS4,
VSIG4,,INTS7,
VSIG4,,KIDINS220,
VSIG4,,KLHDC3,
VSIG4,,LPHN1,
VSIG4,,MTFP1,
VSIG4,,ND1,
VSIG4,,NEK3,
VSIG4,,NSUN3,
VSIG4,,PARL,
VSIG4,,PIK3R1,
VSIG4,,PKN3,
VSIG4,,POP4,
VSIG4,,PTCD2,
VSIG4,,SGPL1,
VSIG4,,SH3BP4,
VSIG4,,SLC25A14,
VSIG4,,SLC25A23,
VSIG4,,SLC25A6,
VSIG4,,SLC30A9,
VSIG4,,TIGD5,
VSIG4,,TUBGCP3,
VSIG4,,WDR44,
VSIG4,,XPR1,
VTI1B,,ACIN1,
VTI1B,,AP3B1,
VTI1B,,AP3M1,
VTI1B,,ARL10,
VTI1B,,ASPH,
VTI1B,,CCDC9,
VTI1B,,CLINT1,
VTI1B,,CWC22,
VTI1B,,CWC27,
VTI1B,,DSG4,
VTI1B,,ECD,
VTI1B,,EIF2B1,
VTI1B,,EIF2B2,
VTI1B,,EIF2B3,
VTI1B,,EIF2B4,
VTI1B,,EIF2B5,
VTI1B,,FHL2,
VTI1B,,HEATR3,
VTI1B,,HEPHL1,
VTI1B,,IPO7,
VTI1B,,IPO9,
VTI1B,,NAPA,
VTI1B,,NAPG,
VTI1B,,NBAS,
VTI1B,,NUP62,
VTI1B,,PPP2R5E,
VTI1B,,RNF13,
VTI1B,,SAAL1,
VTI1B,,SESTD1,
VTI1B,,STX10,
VTI1B,,STX12,
VTI1B,,STX18,
VTI1B,,STX6,
VTI1B,,STX7,
VTI1B,,STX8,
VTI1B,,STXBP5,
VTI1B,,TBC1D15,
VTI1B,,UBTF,
VTI1B,,VAMP3,
VTI1B,,VPS45,
VTI1B,,VSIG8,
WDR55,,AP3D1,
WDR55,,BOP1,
WDR55,,CBWD3,
WDR55,,FTSJ3,
WDR55,,KLHDC3,
WDR55,,LOC81691,
WDR55,,MCMBP,
WDR55,,NCAPH2,
WDR55,,NOC3L,
WDR55,,PES1,
WDR55,,RPL7L1,
WDR55,,WDR12,
YBX1,,APOBEC3F,
YBX1,,BRIX1,
YBX1,,C1QBP,
YBX1,,CSDA,
YBX1,,FARS2,
YBX1,,FTSJ3,
YBX1,,HIST1H1C,
YBX1,,HIST1H1D,
YBX1,,HIST1H2AG,
YBX1,,ICT1,
YBX1,,KRI1,
YBX1,,LARP1,
YBX1,,MRP63,
YBX1,,MRPL1,
YBX1,,MRPL11,
YBX1,,MRPL15,
YBX1,,MRPL17,
YBX1,,MRPL19,
YBX1,,MRPL20,
YBX1,,MRPL22,
YBX1,,MRPL24,
YBX1,,MRPL3,
YBX1,,MRPL32,
YBX1,,MRPL40,
YBX1,,MRPL44,
YBX1,,MRPL45,
YBX1,,MRPL49,
YBX1,,MRPL9,
YBX1,,MRPS10,
YBX1,,MRPS21,
YBX1,,MRPS22,
YBX1,,MRPS24,
YBX1,,MRPS28,
YBX1,,MRPS33,
YBX1,,MTERFD1,
YBX1,,NUPL2,
YBX1,,PABPC4L,
YBX1,,PPIG,
YBX1,,PTCD1,
YBX1,,PURB,
YBX1,,RBMXL1,
YBX1,,RPL6,
YBX1,,RPS10,
YBX1,,RPS9,
YBX1,,TRIM71,
YBX1,,TRUB2,
YBX1,,UPF1,
YBX1,,WHSC1,
YBX1,,ZC3H11A,
YBX1,,ZCCHC9,
YBX1,,ZFR,
YBX1,,ZNF184,
YBX1,,ZNF668,
ZC4H2,,AGGF1,
ZC4H2,,HOOK3,
ZC4H2,,RNF220,
ZFP82,,ARIH1,
ZNF384,,RPS10,
ZNF384,,TRIP6,
ZNF384,,TUBA3C,
ZNF397,,CRTAP,
ZNF397,,FAM91A1,
ZNF397,,LEPRE1,
ZNF397,,P4HA1,
ZNF397,,P4HA2,
ZNF397,,PGBD1,
ZNF397,,RFWD2,
ZNF397,,RPL4,
ZNF397,,RPLP0,
ZNF397,,SCAND1,
ZNF397,,SCAND3,
ZNF397,,SNX1,
ZNF397,,STK40,
ZNF397,,WDR11,
ZNF397,,YWHAG,
ZNF397,,ZKSCAN1,
ZNF397,,ZKSCAN3,
ZNF397,,ZKSCAN4,
ZNF397,,ZNF192,
ZNF397,,ZNF197,
ZNF397,,ZNF213,
ZNF397,,ZNF232,
ZNF397,,ZNF24,
ZNF397,,ZNF26,
ZNF397,,ZNF394,
ZNF397,,ZNF444,
ZNF397,,ZNF446,
ZNF397,,ZNF496,
ZNF397,,ZNF500,
ZNF397,,ZSCAN20,
ZNF397,,ZSCAN21,
ZNF397,,ZSCAN30,
ZNF549,,SORL1,
ZNF621,,CBX5,
ZNF621,,LRP4,
ZNF621,,TRIM27,
ZNF621,,TRIM28,
ZNF621,,TRIM39,
ZNF625,,GGPS1,
ZNF625,,KPRP,
ZNF829,,AIM1,
ZNF829,,SMAP1,
ZNF829,,TRIM28,
ZNRD1,,CD3EAP,
ZNRD1,,POLR1A,
ZNRD1,,POLR1B,
ZNRD1,,POLR1C,
ZNRD1,,POLR1D,
ZNRD1,,POLR1E,
ZNRD1,,POLR2E,
ZNRD1,,POLR2F,
ZNRD1,,POLR2H,
ZNRD1,,POLR2L,
ZNRD1,,RRN3,
ZNRD1,,TWISTNB,
ZSCAN5A,,BCKDHA,
ZSCAN5A,,CAMKV,
ZSCAN5A,,CSNK2A1,
ZSCAN5A,,HDAC3,
ZSCAN5A,,IPO8,
ZSCAN5A,,KDM1A,
ZSCAN5A,,NCOR1,
ZSCAN5A,,NCOR2,
ZSCAN5A,,OBSL1,
ZSCAN5A,,RCOR1,
ZSCAN5A,,RCOR2,
ZSCAN5A,,RCOR3,
ZSCAN5A,,SCAND1,
ZSCAN5A,,ZMYM2,
ZSCAN5A,,ZMYM4,
